order_id,payment_method,payment_gateway,payment_fee,cod_fee,refund_amount
ORD_041924,UPI,Cashfree,23.34,0.0,1207.0
ORD_041925,COD,,0.0,28.0,0.0
ORD_041926,UPI,Cashfree,16.11,0.0,0.0
ORD_041927,COD,,0.0,27.0,0.0
ORD_041928,UPI,Razorpay,13.55,0.0,0.0
ORD_041929,COD,,0.0,30.0,0.0
ORD_041930,COD,,0.0,25.0,0.0
ORD_041931,Debit Card,Cashfree,16.28,0.0,0.0
ORD_041932,COD,,0.0,28.0,0.0
ORD_041933,Credit Card,Cashfree,14.25,0.0,0.0
ORD_041934,Wallet,Cashfree,35.43,0.0,0.0
ORD_041935,UPI,Razorpay,41.8,0.0,0.0
ORD_041936,Credit Card,PayU,25.35,0.0,0.0
ORD_041937,Credit Card,Razorpay,14.4,0.0,0.0
ORD_041938,Credit Card,Razorpay,13.2,0.0,0.0
ORD_041939,UPI,Razorpay,8.61,0.0,559.0
ORD_041940,COD,,0.0,28.0,0.0
ORD_041941,COD,,0.0,30.0,0.0
ORD_041942,COD,,0.0,25.0,0.0
ORD_041943,Credit Card,PayU,15.24,0.0,0.0
ORD_041944,COD,,0.0,27.0,0.0
ORD_041945,UPI,Razorpay,12.45,0.0,0.0
ORD_041946,Credit Card,Cashfree,19.67,0.0,0.0
ORD_041947,COD,,0.0,27.0,0.0
ORD_041948,COD,,0.0,25.0,0.0
ORD_041949,Credit Card,Razorpay,7.89,0.0,0.0
ORD_041950,COD,,0.0,0.0,2374.0
ORD_041951,UPI,,35.72,0.0,0.0
ORD_041952,COD,,0.0,25.0,0.0
ORD_041953,COD,,0.0,25.0,0.0
ORD_041954,COD,,0.0,30.0,0.0
ORD_041955,COD,,0.0,30.0,0.0
ORD_041956,COD,,0.0,30.0,0.0
ORD_041957,COD,,0.0,30.0,0.0
ORD_041958,Debit Card,Razorpay,10.39,0.0,819.0
ORD_041959,UPI,Razorpay,15.7,0.0,0.0
ORD_041960,UPI,PayU,25.39,0.0,0.0
ORD_041961,COD,,0.0,25.0,0.0
ORD_041962,COD,,0.0,28.0,0.0
ORD_041963,Credit Card,Razorpay,17.1,0.0,0.0
ORD_041964,COD,,0.0,25.0,0.0
ORD_041965,Debit Card,Cashfree,4.66,0.0,0.0
ORD_041966,COD,,0.0,28.0,0.0
ORD_041967,UPI,Razorpay,6.0,0.0,0.0
ORD_041968,COD,,0.0,0.0,0.0
ORD_041969,COD,,0.0,25.0,0.0
ORD_041970,Debit Card,Razorpay,47.3,0.0,3415.0
ORD_041971,COD,,0.0,27.0,0.0
ORD_041972,COD,,0.0,25.0,0.0
ORD_041973,UPI,Cashfree,31.49,0.0,0.0
ORD_041974,UPI,PayU,21.77,0.0,0.0
ORD_041975,COD,,0.0,25.0,0.0
ORD_041976,COD,,0.0,0.0,0.0
ORD_041977,Wallet,Cashfree,3.4,0.0,0.0
ORD_041978,Debit Card,Cashfree,30.08,0.0,0.0
ORD_041979,UPI,Razorpay,47.7,0.0,0.0
ORD_041980,UPI,Cashfree,10.91,0.0,0.0
ORD_041981,COD,,0.0,28.0,0.0
ORD_041982,COD,,0.0,30.0,0.0
ORD_041983,COD,,0.0,30.0,0.0
ORD_041984,UPI,,16.96,0.0,0.0
ORD_041985,UPI,Razorpay,19.32,0.0,0.0
ORD_041986,COD,,0.0,27.0,0.0
ORD_041987,Credit Card,PayU,27.39,0.0,0.0
ORD_041988,COD,,0.0,27.0,0.0
ORD_041989,UPI,Cashfree,39.16,0.0,0.0
ORD_041990,Credit Card,Razorpay,22.08,0.0,0.0
ORD_041991,Wallet,Razorpay,21.85,0.0,0.0
ORD_041992,COD,,0.0,25.0,0.0
ORD_041993,COD,,0.0,28.0,0.0
ORD_041994,Debit Card,Razorpay,61.11,0.0,0.0
ORD_041995,UPI,Cashfree,31.73,0.0,0.0
ORD_041996,COD,,0.0,27.0,0.0
ORD_041997,COD,,0.0,25.0,0.0
ORD_041998,COD,,0.0,28.0,0.0
ORD_041999,Credit Card,Razorpay,20.52,0.0,0.0
ORD_042000,UPI,Cashfree,13.84,0.0,0.0
ORD_042001,UPI,PayU,19.73,0.0,0.0
ORD_042002,COD,,0.0,28.0,0.0
ORD_042003,UPI,PayU,21.42,0.0,0.0
ORD_042004,Credit Card,Razorpay,27.37,0.0,0.0
ORD_042005,Debit Card,Razorpay,18.84,0.0,0.0
ORD_042006,Debit Card,Razorpay,47.07,0.0,0.0
ORD_042007,Credit Card,Cashfree,16.65,0.0,0.0
ORD_042008,COD,,0.0,30.0,0.0
ORD_042009,COD,,0.0,30.0,0.0
ORD_042010,COD,,0.0,28.0,0.0
ORD_042011,COD,,0.0,27.0,0.0
ORD_042012,UPI,Razorpay,20.92,0.0,0.0
ORD_042013,COD,,0.0,28.0,0.0
ORD_042014,UPI,Cashfree,12.58,0.0,0.0
ORD_042015,COD,,0.0,0.0,0.0
ORD_042016,COD,,0.0,27.0,0.0
ORD_042017,COD,,0.0,28.0,0.0
ORD_042018,COD,,0.0,25.0,0.0
ORD_042019,Credit Card,PayU,28.77,0.0,0.0
ORD_042020,COD,,0.0,28.0,0.0
ORD_042021,Credit Card,Cashfree,15.39,0.0,0.0
ORD_042022,COD,,0.0,28.0,966.0
ORD_042023,Debit Card,Razorpay,5.65,0.0,0.0
ORD_042024,Wallet,Razorpay,9.66,0.0,519.0
ORD_042025,Credit Card,Cashfree,20.26,0.0,0.0
ORD_042026,COD,,0.0,30.0,0.0
ORD_042027,Debit Card,Razorpay,10.4,0.0,0.0
ORD_042028,COD,,0.0,25.0,0.0
ORD_042029,Debit Card,Razorpay,26.36,0.0,0.0
ORD_042030,Debit Card,Razorpay,62.41,0.0,0.0
ORD_042031,UPI,Razorpay,60.56,0.0,0.0
ORD_042032,UPI,Razorpay,53.39,0.0,0.0
ORD_042033,Debit Card,Razorpay,21.09,0.0,0.0
ORD_042034,COD,,0.0,0.0,582.0
ORD_042035,COD,,0.0,28.0,0.0
ORD_042036,COD,,0.0,27.0,0.0
ORD_042037,COD,,0.0,25.0,0.0
ORD_042038,COD,,0.0,28.0,0.0
ORD_042039,Wallet,Razorpay,18.1,0.0,0.0
ORD_042040,COD,,0.0,28.0,0.0
ORD_042041,Credit Card,Razorpay,55.01,0.0,0.0
ORD_042042,Debit Card,Razorpay,4.3,0.0,0.0
ORD_042043,COD,,0.0,0.0,0.0
ORD_042044,COD,,0.0,28.0,0.0
ORD_042045,Credit Card,Razorpay,16.56,0.0,0.0
ORD_042046,COD,,0.0,25.0,0.0
ORD_042047,Credit Card,Cashfree,27.71,0.0,1700.0
ORD_042048,Wallet,Razorpay,5.75,0.0,0.0
ORD_042049,Debit Card,Razorpay,48.8,0.0,0.0
ORD_042050,Credit Card,Razorpay,80.57,0.0,0.0
ORD_042051,COD,,0.0,0.0,0.0
ORD_042052,Credit Card,PayU,28.79,0.0,0.0
ORD_042053,Debit Card,Razorpay,7.67,0.0,0.0
ORD_042054,Credit Card,PayU,21.01,0.0,0.0
ORD_042055,COD,,0.0,25.0,0.0
ORD_042056,Credit Card,Razorpay,12.08,0.0,0.0
ORD_042057,UPI,Cashfree,78.47,0.0,0.0
ORD_042058,COD,,0.0,28.0,0.0
ORD_042059,COD,,0.0,30.0,0.0
ORD_042060,Debit Card,PayU,24.26,0.0,0.0
ORD_042061,Debit Card,Razorpay,48.19,0.0,0.0
ORD_042062,UPI,Cashfree,11.28,0.0,0.0
ORD_042063,COD,,0.0,27.0,0.0
ORD_042064,Credit Card,Razorpay,78.18,0.0,0.0
ORD_042065,Credit Card,PayU,41.26,0.0,0.0
ORD_042066,COD,,0.0,25.0,0.0
ORD_042067,UPI,Razorpay,44.0,0.0,0.0
ORD_042068,COD,,0.0,28.0,0.0
ORD_042069,COD,,0.0,0.0,0.0
ORD_042070,Credit Card,Razorpay,25.05,0.0,0.0
ORD_042071,COD,,0.0,25.0,0.0
ORD_042072,COD,,0.0,28.0,0.0
ORD_042073,UPI,PayU,10.6,0.0,0.0
ORD_042074,COD,,0.0,25.0,755.0
ORD_042075,UPI,Cashfree,26.69,0.0,0.0
ORD_042076,UPI,Cashfree,62.69,0.0,2620.0
ORD_042077,COD,,0.0,25.0,0.0
ORD_042078,Credit Card,Cashfree,22.06,0.0,0.0
ORD_042079,COD,,0.0,25.0,0.0
ORD_042080,COD,,0.0,28.0,0.0
ORD_042081,COD,,0.0,25.0,0.0
ORD_042082,UPI,Razorpay,24.62,0.0,0.0
ORD_042083,Credit Card,Razorpay,19.39,0.0,0.0
ORD_042084,UPI,Razorpay,30.31,0.0,0.0
ORD_042085,COD,,0.0,28.0,0.0
ORD_042086,COD,,0.0,27.0,0.0
ORD_042087,UPI,Razorpay,34.9,0.0,0.0
ORD_042088,UPI,Razorpay,13.76,0.0,0.0
ORD_042089,COD,,0.0,27.0,533.0
ORD_042090,COD,,0.0,30.0,0.0
ORD_042091,COD,,0.0,28.0,0.0
ORD_042092,COD,,0.0,28.0,0.0
ORD_042093,COD,,0.0,28.0,0.0
ORD_042094,Credit Card,Razorpay,24.34,0.0,0.0
ORD_042095,COD,,0.0,30.0,0.0
ORD_042096,COD,,0.0,28.0,0.0
ORD_042097,Credit Card,Razorpay,72.22,0.0,0.0
ORD_042098,UPI,Cashfree,33.01,0.0,0.0
ORD_042099,COD,,0.0,25.0,0.0
ORD_042100,UPI,Razorpay,4.2,0.0,0.0
ORD_042101,UPI,Cashfree,16.3,0.0,0.0
ORD_042102,COD,,0.0,30.0,0.0
ORD_042103,UPI,Razorpay,96.57,0.0,0.0
ORD_042104,Wallet,Razorpay,41.06,0.0,0.0
ORD_042105,Credit Card,Razorpay,22.32,0.0,1197.0
ORD_042106,COD,,0.0,30.0,0.0
ORD_042107,COD,,0.0,28.0,0.0
ORD_042108,UPI,Cashfree,21.11,0.0,0.0
ORD_042109,COD,,0.0,28.0,0.0
ORD_042110,COD,,0.0,28.0,0.0
ORD_042111,Debit Card,Razorpay,15.12,0.0,0.0
ORD_042112,Debit Card,PayU,8.66,0.0,499.0
ORD_042113,COD,,0.0,27.0,0.0
ORD_042114,Credit Card,Razorpay,7.62,0.0,0.0
ORD_042115,COD,,0.0,30.0,0.0
ORD_042116,COD,,0.0,30.0,0.0
ORD_042117,UPI,PayU,20.46,0.0,0.0
ORD_042118,COD,,0.0,30.0,0.0
ORD_042119,Credit Card,Cashfree,9.81,0.0,0.0
ORD_042120,Debit Card,Razorpay,7.92,0.0,0.0
ORD_042121,COD,,0.0,0.0,1601.0
ORD_042122,UPI,Razorpay,16.07,0.0,0.0
ORD_042123,COD,,0.0,25.0,0.0
ORD_042124,Credit Card,Razorpay,4.48,0.0,191.0
ORD_042125,COD,,0.0,28.0,0.0
ORD_042126,UPI,Razorpay,44.56,0.0,0.0
ORD_042127,Credit Card,Razorpay,88.92,0.0,0.0
ORD_042128,COD,,0.0,30.0,0.0
ORD_042129,UPI,Razorpay,9.39,0.0,0.0
ORD_042130,COD,,0.0,0.0,0.0
ORD_042131,COD,,0.0,28.0,0.0
ORD_042132,COD,,0.0,28.0,464.0
ORD_042133,UPI,Razorpay,14.28,0.0,0.0
ORD_042134,Credit Card,Razorpay,11.9,0.0,0.0
ORD_042135,COD,,0.0,25.0,0.0
ORD_042136,Credit Card,Cashfree,22.63,0.0,0.0
ORD_042137,UPI,Razorpay,17.35,0.0,0.0
ORD_042138,COD,,0.0,28.0,0.0
ORD_042139,COD,,0.0,27.0,0.0
ORD_042140,COD,,0.0,28.0,0.0
ORD_042141,Credit Card,Razorpay,34.78,0.0,2039.0
ORD_042142,UPI,Razorpay,23.47,0.0,0.0
ORD_042143,COD,,0.0,28.0,0.0
ORD_042144,COD,,0.0,28.0,0.0
ORD_042145,UPI,Razorpay,5.01,0.0,0.0
ORD_042146,Credit Card,PayU,13.0,0.0,0.0
ORD_042147,COD,,0.0,25.0,0.0
ORD_042148,UPI,PayU,13.33,0.0,0.0
ORD_042149,Wallet,Cashfree,6.89,0.0,0.0
ORD_042150,UPI,Razorpay,30.78,0.0,0.0
ORD_042151,Credit Card,Razorpay,19.0,0.0,0.0
ORD_042152,UPI,Cashfree,15.93,0.0,0.0
ORD_042153,UPI,Cashfree,9.54,0.0,559.0
ORD_042154,Wallet,PayU,43.01,0.0,0.0
ORD_042155,Credit Card,Cashfree,41.71,0.0,0.0
ORD_042156,Debit Card,PayU,22.65,0.0,0.0
ORD_042157,UPI,Cashfree,23.3,0.0,0.0
ORD_042158,UPI,Razorpay,23.1,0.0,0.0
ORD_042159,COD,,0.0,28.0,0.0
ORD_042160,COD,,0.0,28.0,0.0
ORD_042161,UPI,PayU,25.04,0.0,0.0
ORD_042162,COD,,0.0,28.0,0.0
ORD_042163,Credit Card,PayU,2.95,0.0,0.0
ORD_042164,COD,,0.0,25.0,0.0
ORD_042165,COD,,0.0,0.0,0.0
ORD_042166,COD,,0.0,28.0,0.0
ORD_042167,COD,,0.0,28.0,0.0
ORD_042168,COD,,0.0,25.0,0.0
ORD_042169,COD,,0.0,28.0,0.0
ORD_042170,COD,,0.0,27.0,0.0
ORD_042171,Credit Card,PayU,4.13,0.0,0.0
ORD_042172,UPI,Razorpay,31.98,0.0,0.0
ORD_042173,COD,,0.0,28.0,0.0
ORD_042174,COD,,0.0,27.0,0.0
ORD_042175,Credit Card,Razorpay,8.82,0.0,0.0
ORD_042176,Credit Card,Cashfree,33.14,0.0,0.0
ORD_042177,Credit Card,Cashfree,15.53,0.0,0.0
ORD_042178,UPI,Cashfree,6.19,0.0,0.0
ORD_042179,COD,,0.0,0.0,0.0
ORD_042180,UPI,Razorpay,8.9,0.0,0.0
ORD_042181,UPI,Cashfree,7.4,0.0,0.0
ORD_042182,COD,,0.0,28.0,0.0
ORD_042183,Debit Card,Razorpay,43.4,0.0,0.0
ORD_042184,COD,,0.0,0.0,0.0
ORD_042185,COD,,0.0,28.0,0.0
ORD_042186,COD,,0.0,30.0,0.0
ORD_042187,UPI,Cashfree,43.44,0.0,0.0
ORD_042188,Debit Card,Razorpay,68.03,0.0,0.0
ORD_042189,Credit Card,Razorpay,31.81,0.0,0.0
ORD_042190,COD,,0.0,28.0,0.0
ORD_042191,COD,,0.0,28.0,0.0
ORD_042192,UPI,PayU,12.34,0.0,0.0
ORD_042193,COD,,0.0,25.0,0.0
ORD_042194,Credit Card,Cashfree,14.28,0.0,840.0
ORD_042195,Credit Card,Cashfree,13.41,0.0,0.0
ORD_042196,UPI,Cashfree,14.01,0.0,0.0
ORD_042197,COD,,0.0,27.0,0.0
ORD_042198,COD,,0.0,28.0,0.0
ORD_042199,COD,,0.0,27.0,0.0
ORD_042200,UPI,PayU,26.51,0.0,0.0
ORD_042201,UPI,Cashfree,31.0,0.0,2184.0
ORD_042202,COD,,0.0,28.0,0.0
ORD_042203,COD,,0.0,27.0,0.0
ORD_042204,Debit Card,Razorpay,26.1,0.0,0.0
ORD_042205,UPI,PayU,9.91,0.0,0.0
ORD_042206,Credit Card,Razorpay,10.8,0.0,0.0
ORD_042207,COD,,0.0,25.0,0.0
ORD_042208,COD,,0.0,25.0,0.0
ORD_042209,Credit Card,Razorpay,25.28,0.0,1114.0
ORD_042210,COD,,0.0,27.0,0.0
ORD_042211,Credit Card,Razorpay,6.79,0.0,0.0
ORD_042212,UPI,Cashfree,13.76,0.0,918.0
ORD_042213,Wallet,Razorpay,20.05,0.0,0.0
ORD_042214,Credit Card,Razorpay,9.29,0.0,0.0
ORD_042215,Credit Card,Razorpay,38.59,0.0,0.0
ORD_042216,Debit Card,Cashfree,45.77,0.0,0.0
ORD_042217,UPI,Razorpay,18.0,0.0,0.0
ORD_042218,Wallet,Razorpay,53.12,0.0,0.0
ORD_042219,COD,,0.0,25.0,0.0
ORD_042220,COD,,0.0,30.0,0.0
ORD_042221,UPI,Razorpay,57.21,0.0,0.0
ORD_042222,COD,,0.0,30.0,0.0
ORD_042223,COD,,0.0,28.0,0.0
ORD_042224,UPI,Cashfree,20.41,0.0,0.0
ORD_042225,COD,,0.0,27.0,0.0
ORD_042226,COD,,0.0,25.0,0.0
ORD_042227,COD,,0.0,25.0,0.0
ORD_042228,COD,,0.0,27.0,0.0
ORD_042229,UPI,PayU,15.88,0.0,0.0
ORD_042230,COD,,0.0,0.0,0.0
ORD_042231,UPI,Razorpay,22.45,0.0,0.0
ORD_042232,UPI,Cashfree,29.9,0.0,0.0
ORD_042233,COD,,0.0,25.0,0.0
ORD_042234,COD,,0.0,27.0,0.0
ORD_042235,COD,,0.0,25.0,0.0
ORD_042236,Credit Card,Cashfree,9.42,0.0,0.0
ORD_042237,COD,,0.0,30.0,0.0
ORD_042238,COD,,0.0,27.0,0.0
ORD_042239,COD,,0.0,30.0,0.0
ORD_042240,COD,,0.0,28.0,0.0
ORD_042241,Debit Card,Razorpay,37.5,0.0,0.0
ORD_042242,Debit Card,Razorpay,6.24,0.0,0.0
ORD_042243,COD,,0.0,30.0,0.0
ORD_042244,COD,,0.0,25.0,0.0
ORD_042245,UPI,Cashfree,18.72,0.0,0.0
ORD_042246,UPI,Razorpay,18.88,0.0,0.0
ORD_042247,COD,,0.0,25.0,0.0
ORD_042248,COD,,0.0,25.0,0.0
ORD_042249,UPI,Razorpay,12.24,0.0,0.0
ORD_042250,COD,,0.0,28.0,0.0
ORD_042251,UPI,Razorpay,17.79,0.0,0.0
ORD_042252,COD,,0.0,25.0,0.0
ORD_042253,COD,,0.0,25.0,0.0
ORD_042254,UPI,Cashfree,24.1,0.0,0.0
ORD_042255,Credit Card,Cashfree,39.55,0.0,0.0
ORD_042256,UPI,PayU,6.97,0.0,0.0
ORD_042257,Credit Card,Cashfree,8.15,0.0,0.0
ORD_042258,Debit Card,Cashfree,20.52,0.0,0.0
ORD_042259,COD,,0.0,25.0,0.0
ORD_042260,COD,,0.0,27.0,0.0
ORD_042261,UPI,Razorpay,28.84,0.0,0.0
ORD_042262,COD,,0.0,25.0,0.0
ORD_042263,Credit Card,Razorpay,13.02,0.0,0.0
ORD_042264,Credit Card,Razorpay,7.49,0.0,0.0
ORD_042265,Debit Card,Razorpay,8.4,0.0,599.0
ORD_042266,COD,,0.0,30.0,0.0
ORD_042267,UPI,Razorpay,53.6,0.0,0.0
ORD_042268,Credit Card,PayU,8.93,0.0,0.0
ORD_042269,COD,,0.0,30.0,0.0
ORD_042270,UPI,Cashfree,14.8,0.0,0.0
ORD_042271,COD,,0.0,27.0,0.0
ORD_042272,COD,,0.0,25.0,686.0
ORD_042273,COD,,0.0,30.0,0.0
ORD_042274,COD,,0.0,25.0,0.0
ORD_042275,COD,,0.0,27.0,0.0
ORD_042276,COD,,0.0,27.0,0.0
ORD_042277,COD,,0.0,27.0,0.0
ORD_042278,UPI,Cashfree,29.81,0.0,0.0
ORD_042279,COD,,0.0,25.0,0.0
ORD_042280,UPI,Razorpay,19.87,0.0,0.0
ORD_042281,COD,,0.0,0.0,0.0
ORD_042282,COD,,0.0,0.0,0.0
ORD_042283,Credit Card,Razorpay,9.85,0.0,0.0
ORD_042284,UPI,PayU,3.02,0.0,0.0
ORD_042285,Credit Card,Razorpay,12.9,0.0,0.0
ORD_042286,COD,,0.0,25.0,0.0
ORD_042287,COD,,0.0,25.0,0.0
ORD_042288,COD,,0.0,28.0,0.0
ORD_042289,COD,,0.0,28.0,0.0
ORD_042290,UPI,Razorpay,14.79,0.0,0.0
ORD_042291,Credit Card,Cashfree,7.42,0.0,384.0
ORD_042292,Debit Card,Razorpay,24.91,0.0,0.0
ORD_042293,Credit Card,Razorpay,76.97,0.0,3317.0
ORD_042294,Debit Card,PayU,16.38,0.0,0.0
ORD_042295,COD,,0.0,25.0,0.0
ORD_042296,COD,,0.0,30.0,0.0
ORD_042297,COD,,0.0,30.0,0.0
ORD_042298,COD,,0.0,30.0,0.0
ORD_042299,Credit Card,Razorpay,32.75,0.0,0.0
ORD_042300,COD,,0.0,0.0,0.0
ORD_042301,COD,,0.0,28.0,0.0
ORD_042302,Credit Card,PayU,27.71,0.0,0.0
ORD_042303,Credit Card,Razorpay,17.63,0.0,0.0
ORD_042304,UPI,Razorpay,13.59,0.0,0.0
ORD_042305,COD,,0.0,0.0,0.0
ORD_042306,COD,,0.0,28.0,0.0
ORD_042307,Debit Card,Cashfree,28.54,0.0,0.0
ORD_042308,Credit Card,PayU,79.52,0.0,0.0
ORD_042309,UPI,Razorpay,15.48,0.0,0.0
ORD_042310,COD,,0.0,28.0,0.0
ORD_042311,Credit Card,Razorpay,4.83,0.0,323.0
ORD_042312,UPI,Razorpay,17.52,0.0,0.0
ORD_042313,COD,,0.0,28.0,0.0
ORD_042314,COD,,0.0,27.0,0.0
ORD_042315,Credit Card,Razorpay,27.78,0.0,0.0
ORD_042316,COD,,0.0,30.0,0.0
ORD_042317,COD,,0.0,25.0,0.0
ORD_042318,COD,,0.0,30.0,0.0
ORD_042319,UPI,Cashfree,7.03,0.0,330.0
ORD_042320,Credit Card,Razorpay,19.09,0.0,0.0
ORD_042321,COD,,0.0,27.0,0.0
ORD_042322,UPI,Cashfree,33.39,0.0,0.0
ORD_042323,COD,,0.0,0.0,0.0
ORD_042324,COD,,0.0,27.0,0.0
ORD_042325,UPI,Razorpay,35.7,0.0,0.0
ORD_042326,COD,,0.0,27.0,0.0
ORD_042327,Credit Card,Cashfree,21.65,0.0,0.0
ORD_042328,Credit Card,PayU,57.52,0.0,0.0
ORD_042329,COD,,0.0,25.0,0.0
ORD_042330,Wallet,Razorpay,6.77,0.0,0.0
ORD_042331,COD,,0.0,30.0,484.0
ORD_042332,Credit Card,Cashfree,37.88,0.0,0.0
ORD_042333,COD,,0.0,27.0,0.0
ORD_042334,COD,,0.0,28.0,0.0
ORD_042335,COD,,0.0,28.0,1913.0
ORD_042336,COD,,0.0,28.0,0.0
ORD_042337,UPI,Razorpay,21.49,0.0,0.0
ORD_042338,UPI,Razorpay,20.49,0.0,0.0
ORD_042339,Credit Card,Cashfree,14.81,0.0,0.0
ORD_042340,COD,,0.0,28.0,0.0
ORD_042341,UPI,PayU,63.08,0.0,0.0
ORD_042342,COD,,0.0,30.0,0.0
ORD_042343,Credit Card,PayU,32.24,0.0,0.0
ORD_042344,COD,,0.0,28.0,1659.0
ORD_042345,COD,,0.0,30.0,0.0
ORD_042346,COD,,0.0,27.0,0.0
ORD_042347,UPI,Razorpay,15.2,0.0,0.0
ORD_042348,COD,,0.0,30.0,0.0
ORD_042349,COD,,0.0,28.0,0.0
ORD_042350,Debit Card,Razorpay,7.8,0.0,527.0
ORD_042351,COD,,0.0,28.0,0.0
ORD_042352,Credit Card,Razorpay,24.08,0.0,0.0
ORD_042353,Credit Card,Razorpay,41.54,0.0,0.0
ORD_042354,UPI,Cashfree,6.85,0.0,0.0
ORD_042355,UPI,Razorpay,16.67,0.0,0.0
ORD_042356,Wallet,Cashfree,53.37,0.0,0.0
ORD_042357,Debit Card,Razorpay,20.06,0.0,0.0
ORD_042358,COD,,0.0,25.0,0.0
ORD_042359,UPI,Cashfree,7.4,0.0,0.0
ORD_042360,UPI,Razorpay,16.04,0.0,0.0
ORD_042361,Wallet,Razorpay,22.51,0.0,0.0
ORD_042362,Wallet,Razorpay,9.73,0.0,0.0
ORD_042363,Credit Card,Cashfree,14.39,0.0,0.0
ORD_042364,Credit Card,Razorpay,18.26,0.0,0.0
ORD_042365,COD,,0.0,28.0,0.0
ORD_042366,COD,,0.0,30.0,0.0
ORD_042367,COD,,0.0,30.0,0.0
ORD_042368,COD,,0.0,28.0,0.0
ORD_042369,Credit Card,Cashfree,22.48,0.0,0.0
ORD_042370,COD,,0.0,30.0,629.0
ORD_042371,COD,,0.0,30.0,0.0
ORD_042372,UPI,Cashfree,20.49,0.0,0.0
ORD_042373,Credit Card,Cashfree,55.85,0.0,0.0
ORD_042374,Debit Card,Razorpay,22.32,0.0,1323.0
ORD_042375,COD,,0.0,28.0,0.0
ORD_042376,COD,,0.0,28.0,0.0
ORD_042377,COD,,0.0,25.0,0.0
ORD_042378,Credit Card,PayU,25.78,0.0,0.0
ORD_042379,Debit Card,Razorpay,18.16,0.0,0.0
ORD_042380,UPI,PayU,8.26,0.0,0.0
ORD_042381,COD,,0.0,30.0,0.0
ORD_042382,COD,,0.0,25.0,0.0
ORD_042383,COD,,0.0,27.0,0.0
ORD_042384,UPI,Razorpay,19.71,0.0,0.0
ORD_042385,COD,,0.0,25.0,0.0
ORD_042386,UPI,Razorpay,16.0,0.0,0.0
ORD_042387,COD,,0.0,27.0,0.0
ORD_042388,UPI,Razorpay,33.81,0.0,2136.0
ORD_042389,COD,,0.0,30.0,0.0
ORD_042390,COD,,0.0,30.0,2588.0
ORD_042391,UPI,Razorpay,35.97,0.0,0.0
ORD_042392,UPI,PayU,20.12,0.0,0.0
ORD_042393,COD,,0.0,28.0,0.0
ORD_042394,COD,,0.0,27.0,0.0
ORD_042395,UPI,Razorpay,17.07,0.0,0.0
ORD_042396,UPI,Razorpay,7.78,0.0,0.0
ORD_042397,COD,,0.0,0.0,1351.0
ORD_042398,COD,,0.0,30.0,0.0
ORD_042399,UPI,Razorpay,35.75,0.0,0.0
ORD_042400,UPI,Razorpay,63.7,0.0,0.0
ORD_042401,COD,,0.0,27.0,0.0
ORD_042402,UPI,Razorpay,14.02,0.0,0.0
ORD_042403,Credit Card,Razorpay,14.03,0.0,0.0
ORD_042404,COD,,0.0,27.0,0.0
ORD_042405,COD,,0.0,30.0,0.0
ORD_042406,COD,,0.0,30.0,0.0
ORD_042407,Debit Card,Cashfree,19.99,0.0,0.0
ORD_042408,Wallet,Razorpay,21.05,0.0,0.0
ORD_042409,UPI,Cashfree,17.05,0.0,0.0
ORD_042410,Wallet,Razorpay,29.57,0.0,0.0
ORD_042411,COD,,0.0,0.0,0.0
ORD_042412,Credit Card,Razorpay,29.01,0.0,0.0
ORD_042413,Credit Card,Razorpay,7.22,0.0,0.0
ORD_042414,COD,,0.0,28.0,0.0
ORD_042415,Credit Card,Razorpay,7.46,0.0,0.0
ORD_042416,COD,,0.0,0.0,0.0
ORD_042417,UPI,Razorpay,49.44,0.0,0.0
ORD_042418,COD,,0.0,28.0,0.0
ORD_042419,Credit Card,PayU,10.5,0.0,0.0
ORD_042420,UPI,Razorpay,18.28,0.0,0.0
ORD_042421,Debit Card,,11.09,0.0,0.0
ORD_042422,COD,,0.0,27.0,1515.0
ORD_042423,COD,,0.0,0.0,0.0
ORD_042424,COD,,0.0,28.0,0.0
ORD_042425,COD,,0.0,25.0,0.0
ORD_042426,Debit Card,Cashfree,14.13,0.0,0.0
ORD_042427,COD,,0.0,30.0,0.0
ORD_042428,UPI,Razorpay,12.96,0.0,0.0
ORD_042429,COD,,0.0,25.0,0.0
ORD_042430,COD,,0.0,25.0,644.0
ORD_042431,COD,,0.0,25.0,0.0
ORD_042432,COD,,0.0,25.0,0.0
ORD_042433,UPI,Razorpay,14.24,0.0,0.0
ORD_042434,COD,,0.0,27.0,0.0
ORD_042435,Credit Card,Razorpay,13.38,0.0,0.0
ORD_042436,COD,,0.0,27.0,0.0
ORD_042437,UPI,Cashfree,17.54,0.0,0.0
ORD_042438,Debit Card,Cashfree,23.2,0.0,0.0
ORD_042439,COD,,0.0,0.0,0.0
ORD_042440,Credit Card,Cashfree,11.32,0.0,0.0
ORD_042441,COD,,0.0,0.0,0.0
ORD_042442,Credit Card,Razorpay,13.93,0.0,0.0
ORD_042443,COD,,0.0,25.0,0.0
ORD_042444,COD,,0.0,28.0,0.0
ORD_042445,COD,,0.0,30.0,0.0
ORD_042446,COD,,0.0,28.0,0.0
ORD_042447,Debit Card,Razorpay,9.29,0.0,0.0
ORD_042448,COD,,0.0,28.0,0.0
ORD_042449,COD,,0.0,0.0,0.0
ORD_042450,UPI,Cashfree,19.47,0.0,0.0
ORD_042451,COD,,0.0,28.0,0.0
