customer_id,customer_unique_id,first_order_date,city,state,pincode,acquisition_channel
CUST_035903,UID_586510885,2025-07-31,Amritsar,Punjab,143500,Meta
CUST_035904,UID_451736532,2025-10-29,Chennai,Tamil Nadu,600374,Google
CUST_035905,UID_953711471,2025-07-08,Chandigarh,Chandigarh,160102,Google
CUST_035906,UID_931914051,2025-06-12,Bengaluru,Karnataka,560743,Organic
CUST_035907,UID_798530433,2025-05-27,Bhopal,Madhya Pradesh,462368,
CUST_035908,UID_663830296,2025-05-23,Ahmedabad,Gujarat,380889,Google
CUST_035909,UID_863093499,2025-02-11,Siliguri,West Bengal,734211,Affiliate
CUST_035910,UID_872420408,2025-01-17,Hyderabad,Telangana,500802,Influencer
CUST_035911,UID_902150786,2025-07-15,Kolkata,West Bengal,700627,Meta
CUST_035912,UID_847123251,2025-09-07,Indore,Madhya Pradesh,452143,Google
CUST_035913,UID_970696461,2025-01-29,Mysuru,Karnataka,570199,Meta
CUST_035914,UID_831443053,2025-08-30,Gurugram,Haryana,122675,Organic
CUST_035915,UID_879410167,2025-03-30,Dehradun,Uttarakhand,248319,Influencer
CUST_035916,UID_230616360,2025-06-24,Siliguri,West Bengal,734211,Organic
CUST_035917,UID_111619514,2025-11-27,Mysuru,Karnataka,570357,Meta
CUST_035918,UID_655125512,2025-03-09,Mysuru,Karnataka,570966,Affiliate
CUST_035919,UID_635749413,2025-07-14,Chandigarh,Chandigarh,160869,Influencer
CUST_035920,UID_731644502,2025-10-10,Ghaziabad,Uttar Pradesh,201232,Influencer
CUST_035921,UID_724728732,2025-11-04,Nagpur,Maharashtra,440751,Organic
CUST_035922,UID_137126424,2025-02-08,Nagpur,Maharashtra,440721,Meta
CUST_035923,UID_375765376,2025-09-09,Guwahati,Assam,781024,Organic
CUST_035924,UID_586499352,2025-09-19,Pune,Maharashtra,411724,Google
CUST_035925,UID_128679154,2025-02-01,Nagpur,Maharashtra,440518,Affiliate
CUST_035926,UID_246785618,2025-03-19,Surat,Gujarat,395505,Influencer
CUST_035927,UID_486913078,2025-02-04,Guwahati,Assam,781821,Meta
CUST_035928,UID_227864798,2025-03-16,Kochi,Kerala,682343,Organic
CUST_035929,UID_156316513,2025-10-29,Chandigarh,Chandigarh,160493,Google
CUST_035930,UID_498189262,2025-06-02,Indore,Madhya Pradesh,452955,Google
CUST_035931,UID_799390795,2025-10-12,Pune,Maharashtra,411897,Affiliate
CUST_035932,UID_512897659,2025-05-29,Chandigarh,Chandigarh,160042,Meta
CUST_035933,UID_949944883,2025-05-18,Ranchi,Jharkhand,834625,Meta
CUST_035934,UID_438087629,2025-12-13,Vadodara,Gujarat,390557,Google
CUST_035935,UID_857372419,2025-07-23,Nagpur,Maharashtra,440533,Google
CUST_035936,UID_988538988,2025-11-09,Ranchi,Jharkhand,834452,Influencer
CUST_035937,UID_585865971,2025-06-27,Indore,Madhya Pradesh,452564,Organic
CUST_035938,UID_650684156,2025-02-24,Amritsar,Punjab,143470,Organic
CUST_035939,UID_867143882,2025-11-02,Indore,Madhya Pradesh,452143,Organic
CUST_035940,UID_711594214,2025-02-08,Ghaziabad,Uttar Pradesh,201217,Meta
CUST_035941,UID_626569789,2025-11-09,Amritsar,Punjab,143891,Google
CUST_035942,UID_895547151,2025-02-14,Coimbatore,Tamil Nadu,641613,Organic
CUST_035943,UID_928018397,2025-02-01,Surat,Gujarat,395956,Influencer
CUST_035944,UID_374052955,2025-08-29,Jaipur,Rajasthan,302043,Meta
CUST_035945,UID_770630495,2025-10-30,Lucknow,Uttar Pradesh,226486,Meta
CUST_035946,UID_334120479,2025-06-15,Kochi,Kerala,682343,Meta
CUST_035947,UID_761668160,2025-07-12,Chandigarh,Chandigarh,160463,Influencer
CUST_035948,UID_177815273,2025-02-17,Bengaluru,Karnataka,560382,Google
CUST_035949,UID_347407563,2025-04-10,Bengaluru,Karnataka,560367,Affiliate
CUST_035950,UID_813260618,2025-02-19,Jaipur,Rajasthan,302058,Organic
CUST_035951,UID_815018320,2025-03-19,Patna,Bihar,800047,Influencer
CUST_035952,UID_795127992,2025-06-11,Bengaluru,Karnataka,560976,Influencer
CUST_035953,UID_537562395,2025-10-02,Bengaluru,Karnataka,560119,Meta
CUST_035954,UID_172848745,2025-05-02,Noida,Uttar Pradesh,201413,Meta
CUST_035955,UID_830868942,2025-04-23,Lucknow,Uttar Pradesh,226283,Organic
CUST_035956,UID_152103705,2025-04-03,Hyderabad,Telangana,500599,Meta
CUST_035957,UID_821321547,2025-04-18,Noida,Uttar Pradesh,201819,Organic
CUST_035958,UID_893125681,2025-05-06,Guwahati,Assam,781821,Meta
CUST_035959,UID_980969781,2025-01-20,Gurugram,Haryana,122284,Affiliate
CUST_035960,UID_655319311,2025-04-17,Dehradun,Uttarakhand,248522,Google
CUST_035961,UID_644172613,2025-02-26,Nagpur,Maharashtra,440360,Organic
CUST_035962,UID_120478028,2025-02-17,Bhubaneswar,Odisha,751243,Organic
CUST_035963,UID_479070145,2025-04-14,Chandigarh,Chandigarh,160914,Affiliate
CUST_035964,UID_811961970,2025-07-31,Nagpur,Maharashtra,440375,Influencer
CUST_035965,UID_118944029,2025-07-16,Mumbai,Maharashtra,400514,Influencer
CUST_035966,UID_300976204,2025-05-13,Indore,Madhya Pradesh,452173,Meta
CUST_035967,UID_839554310,2025-05-19,Surat,Gujarat,395084,Google
CUST_035968,UID_494304406,2025-08-05,Mumbai,Maharashtra,400469,Google
CUST_035969,UID_192843613,2025-02-14,Lucknow,Uttar Pradesh,226674,Google
CUST_035970,UID_984163758,2025-05-25,Pune,Maharashtra,411521,Influencer
CUST_035971,UID_401635602,2025-09-07,Pune,Maharashtra,411739,
CUST_035972,UID_259149726,2025-06-27,Bhopal,Madhya Pradesh,462556,Organic
CUST_035973,UID_606433844,2025-10-07,Delhi,Delhi,110218,Meta
CUST_035974,UID_176691104,2025-08-04,Indore,Madhya Pradesh,452767,Affiliate
CUST_035975,UID_728255652,2025-10-21,Jaipur,Rajasthan,302434,Affiliate
CUST_035976,UID_680515336,2025-02-24,Vadodara,Gujarat,390497,Organic
CUST_035977,UID_364561265,2025-09-25,Bengaluru,Karnataka,560773,Affiliate
CUST_035978,UID_479632754,2025-07-17,Guwahati,Assam,781054,Influencer
CUST_035979,UID_702424239,2025-07-27,Siliguri,West Bengal,734632,Meta
CUST_035980,UID_271926227,2025-09-21,Indore,Madhya Pradesh,452707,Affiliate
CUST_035981,UID_425762280,2025-01-10,Chandigarh,Chandigarh,160245,Meta
CUST_035982,UID_198008211,2025-03-29,Mumbai,Maharashtra,400138,Meta
CUST_035983,UID_730772656,2025-03-03,Chandigarh,Chandigarh,160463,Affiliate
CUST_035984,UID_692694239,2025-12-04,Bhopal,Madhya Pradesh,462353,Meta
CUST_035985,UID_184497089,2025-08-18,Vadodara,Gujarat,390715,Organic
CUST_035986,UID_215927238,2025-08-19,Bhopal,Madhya Pradesh,462120,Affiliate
CUST_035987,UID_460498421,2025-01-31,Amritsar,Punjab,143500,Affiliate
CUST_035988,UID_692405006,2025-08-23,Gurugram,Haryana,122878,Influencer
CUST_035989,UID_810696931,2025-07-31,Lucknow,Uttar Pradesh,226471,Influencer
CUST_035990,UID_510611562,2025-03-03,Gurugram,Haryana,122660,Google
CUST_035991,UID_823243016,2025-08-18,Bengaluru,Karnataka,560555,Affiliate
CUST_035992,UID_474872812,2025-05-09,Dehradun,Uttarakhand,248101,Meta
CUST_035993,UID_334824819,2025-02-02,Bhubaneswar,Odisha,751228,Meta
CUST_035994,UID_677148957,2025-06-11,Ahmedabad,Gujarat,380731,Meta
CUST_035995,UID_911584622,2025-07-01,Lucknow,Uttar Pradesh,226456,Organic
CUST_035996,UID_357520809,2025-03-09,Ahmedabad,Gujarat,380295,Meta
CUST_035997,UID_744568287,2025-02-11,Ahmedabad,Gujarat,380528,Meta
CUST_035998,UID_508614272,2025-02-25,Hyderabad,Telangana,500381,Google
CUST_035999,UID_572208097,2025-01-29,Indore,Madhya Pradesh,452925,Google
CUST_036000,UID_620550956,2025-10-25,Hyderabad,Telangana,500396,Meta
CUST_036001,UID_481404985,2025-01-16,Kolkata,West Bengal,700191,Meta
CUST_036002,UID_699459513,2025-09-04,Hyderabad,Telangana,500757,Meta
CUST_036003,UID_424401338,2025-03-11,Pune,Maharashtra,411912,Meta
CUST_036004,UID_247236414,2025-08-25,Siliguri,West Bengal,734008,Google
CUST_036005,UID_497201810,2025-01-20,Siliguri,West Bengal,734647,Google
CUST_036006,UID_868276240,2025-04-08,Lucknow,Uttar Pradesh,226704,Influencer
CUST_036007,UID_677048344,2025-03-16,Surat,Gujarat,395956,Google
CUST_036008,UID_479273083,2025-02-18,Nagpur,Maharashtra,440345,Google
CUST_036009,UID_867493452,2025-01-20,Ranchi,Jharkhand,834407,Meta
CUST_036010,UID_103960890,2025-03-16,Ahmedabad,Gujarat,380513,Meta
CUST_036011,UID_930920898,2025-01-13,Hyderabad,Telangana,500539,Meta
CUST_036012,UID_725357549,2025-10-08,Amritsar,Punjab,143500,Affiliate
CUST_036013,UID_633570482,2025-07-08,Ghaziabad,Uttar Pradesh,201247,Google
CUST_036014,UID_578073284,2025-11-03,Jaipur,Rajasthan,302637,Affiliate
CUST_036015,UID_249110169,2025-09-06,Jaipur,Rajasthan,302870,Organic
CUST_036016,UID_238163707,2025-09-21,Nagpur,Maharashtra,440766,Google
CUST_036017,UID_213927736,2025-02-08,Guwahati,Assam,781197,Affiliate
CUST_036018,UID_438922047,2025-01-16,Vadodara,Gujarat,390121,Meta
CUST_036019,UID_968817339,2025-04-26,Delhi,Delhi,110669,Affiliate
CUST_036020,UID_651011076,2025-07-21,Pune,Maharashtra,411724,Google
CUST_036021,UID_778067298,2025-08-01,Hyderabad,Telangana,500193,Influencer
CUST_036022,UID_945253746,2025-07-28,Chennai,Tamil Nadu,600359,Influencer
CUST_036023,UID_561552925,2025-05-08,Mysuru,Karnataka,570590,Meta
CUST_036024,UID_149007531,2025-03-13,Bhubaneswar,Odisha,751604,Meta
CUST_036025,UID_841097460,2025-03-23,Chennai,Tamil Nadu,600359,Organic
CUST_036026,UID_417498643,2025-03-08,Coimbatore,Tamil Nadu,641756,Organic
CUST_036027,UID_238429809,2025-04-08,Noida,Uttar Pradesh,201210,Meta
CUST_036028,UID_992494467,2025-06-22,Bhopal,Madhya Pradesh,462368,Influencer
CUST_036029,UID_479069553,2025-04-03,Patna,Bihar,800814,Google
CUST_036030,UID_619189729,2025-01-30,Mysuru,Karnataka,570793,Organic
CUST_036031,UID_812886728,2025-03-27,Ahmedabad,Gujarat,380122,Google
CUST_036032,UID_621361715,2025-02-16,Hyderabad,Telangana,500163,Meta
CUST_036033,UID_242693255,2025-08-25,Noida,Uttar Pradesh,201676,Meta
CUST_036034,UID_176434644,2025-10-21,Jaipur,Rajasthan,302464,Organic
CUST_036035,UID_941475802,2025-08-13,Ranchi,Jharkhand,834625,Affiliate
CUST_036036,UID_280877733,2025-06-24,Coimbatore,Tamil Nadu,641786,Organic
CUST_036037,UID_330797066,2025-01-13,Ghaziabad,Uttar Pradesh,201826,Google
CUST_036038,UID_136616216,2025-10-04,Indore,Madhya Pradesh,452910,Influencer
CUST_036039,UID_777440363,2025-04-05,Hyderabad,Telangana,500945,Google
CUST_036040,UID_555992941,2025-01-10,Nagpur,Maharashtra,440330,Google
CUST_036041,UID_675524740,2025-04-08,Gurugram,Haryana,122833,Meta
CUST_036042,UID_266344889,2025-10-24,Kolkata,West Bengal,700176,Organic
CUST_036043,UID_593001613,2025-01-18,Amritsar,Punjab,143921,Google
CUST_036044,UID_596112131,2025-08-28,Mumbai,Maharashtra,400890,Affiliate
CUST_036045,UID_859494725,2025-02-11,Bhopal,Madhya Pradesh,462165,Google
CUST_036046,UID_741705769,2025-01-10,Jaipur,Rajasthan,302058,Google
CUST_036047,UID_646438476,2025-04-02,Mumbai,Maharashtra,400326,Meta
CUST_036048,UID_703339515,2025-08-01,Vadodara,Gujarat,390948,Organic
CUST_036049,UID_300147485,2025-04-23,Coimbatore,Tamil Nadu,641410,Affiliate
CUST_036050,UID_630238431,2025-07-26,Vadodara,Gujarat,390512,Affiliate
CUST_036051,UID_947900858,2025-02-04,Vadodara,Gujarat,390497,Google
CUST_036052,UID_748419025,2025-05-17,Siliguri,West Bengal,734617,Google
CUST_036053,UID_852848660,2025-07-02,Jaipur,Rajasthan,302682,Meta
CUST_036054,UID_142740082,2025-03-02,Guwahati,Assam,781430,Affiliate
CUST_036055,UID_854813258,2025-06-01,Chandigarh,Chandigarh,160696,Meta
CUST_036056,UID_680597671,2025-02-19,Kochi,Kerala,682215,Organic
CUST_036057,UID_263219552,2025-01-16,Kolkata,West Bengal,700176,Google
CUST_036058,UID_900097098,2025-03-13,Indore,Madhya Pradesh,452331,Organic
CUST_036059,UID_965358476,2025-07-26,Hyderabad,Telangana,500569,Organic
CUST_036060,UID_836315027,2025-10-20,Bhubaneswar,Odisha,751777,Google
CUST_036061,UID_478410435,2025-03-13,Gurugram,Haryana,122472,Google
CUST_036062,UID_527625426,2025-09-24,Amritsar,Punjab,143252,Organic
CUST_036063,UID_240625602,2025-09-13,Chandigarh,Chandigarh,160711,Affiliate
CUST_036064,UID_720200559,2025-05-24,Dehradun,Uttarakhand,248462,Google
CUST_036065,UID_227158726,2025-06-24,Bhubaneswar,Odisha,751574,Google
CUST_036066,UID_907518501,2025-08-22,Indore,Madhya Pradesh,452910,Meta
CUST_036067,UID_936526309,2025-04-15,Ghaziabad,Uttar Pradesh,201683,Organic
CUST_036068,UID_125871645,2025-06-23,Dehradun,Uttarakhand,248522,Affiliate
CUST_036069,UID_251479838,2025-02-26,Bhubaneswar,Odisha,751837,Google
CUST_036070,UID_256290909,2025-04-02,Bhopal,Madhya Pradesh,462368,Meta
CUST_036071,UID_735120649,2025-08-23,Patna,Bihar,800844,Google
CUST_036072,UID_324686246,2025-10-15,Lucknow,Uttar Pradesh,226471,Google
CUST_036073,UID_703484885,2025-10-12,Gurugram,Haryana,122021,Meta
CUST_036074,UID_892253054,2025-04-11,Mumbai,Maharashtra,400296,Google
CUST_036075,UID_693718938,2025-10-19,Kochi,Kerala,682155,Organic
CUST_036076,UID_979508635,2025-03-15,Mumbai,Maharashtra,400281,Meta
CUST_036077,UID_922156300,2025-10-07,Patna,Bihar,800626,Google
CUST_036078,UID_797956922,2025-07-28,Mumbai,Maharashtra,400875,Organic
CUST_036079,UID_526603692,2025-10-27,Mumbai,Maharashtra,400687,Influencer
CUST_036080,UID_356164904,2025-03-21,Jaipur,Rajasthan,302058,Meta
CUST_036081,UID_700890202,2025-04-09,Nagpur,Maharashtra,440315,Influencer
CUST_036082,UID_798809111,2025-06-06,Gurugram,Haryana,122675,Meta
CUST_036083,UID_193559986,2025-11-28,Coimbatore,Tamil Nadu,641004,Google
CUST_036084,UID_383983519,2025-06-28,Surat,Gujarat,395926,Influencer
CUST_036085,UID_981171933,2025-02-21,Coimbatore,Tamil Nadu,641147,Affiliate
CUST_036086,UID_221880172,2025-04-12,Pune,Maharashtra,411130,Influencer
CUST_036087,UID_949639698,2025-01-28,Bhopal,Madhya Pradesh,462338,Meta
CUST_036088,UID_218524875,2025-05-02,Patna,Bihar,800393,Meta
CUST_036089,UID_636683991,2025-01-10,Indore,Madhya Pradesh,452970,Meta
CUST_036090,UID_228814949,2025-04-14,Chandigarh,Chandigarh,160508,Google
CUST_036091,UID_300672324,2025-08-19,Ahmedabad,Gujarat,380310,Google
CUST_036092,UID_952696375,2025-10-09,Vadodara,Gujarat,390324,Affiliate
CUST_036093,UID_347302795,2025-04-13,Nagpur,Maharashtra,440781,Meta
CUST_036094,UID_906213502,2025-03-27,Ranchi,Jharkhand,834001,Influencer
CUST_036095,UID_672181012,2025-03-18,Nagpur,Maharashtra,440142,Google
CUST_036096,UID_991613251,2025-10-15,Coimbatore,Tamil Nadu,641989,Influencer
CUST_036097,UID_516682360,2025-03-17,Siliguri,West Bengal,734820,Meta
CUST_036098,UID_557068222,2025-07-29,Jaipur,Rajasthan,302652,Google
CUST_036099,UID_172823933,2025-03-02,Mysuru,Karnataka,570560,Google
CUST_036100,UID_413357099,2025-05-15,Guwahati,Assam,781400,Organic
CUST_036101,UID_634874187,2025-10-30,Amritsar,Punjab,143876,Organic
CUST_036102,UID_439441708,2025-02-22,Hyderabad,Telangana,500396,Affiliate
CUST_036103,UID_254952265,2025-05-15,Kochi,Kerala,682764,Meta
CUST_036104,UID_547395006,2025-07-20,Jaipur,Rajasthan,302840,Affiliate
CUST_036105,UID_921059933,2025-05-11,Patna,Bihar,800438,Meta
CUST_036106,UID_430355242,2025-05-27,Ghaziabad,Uttar Pradesh,201841,Google
CUST_036107,UID_215820270,2025-01-15,Mysuru,Karnataka,570823,Meta
CUST_036108,UID_112201597,2025-10-07,Kolkata,West Bengal,700567,Google
CUST_036109,UID_683673821,2025-07-07,Nagpur,Maharashtra,440112,Organic
CUST_036110,UID_719589904,2025-09-25,Bhubaneswar,Odisha,751837,Google
CUST_036111,UID_923659335,2025-04-29,Bhopal,Madhya Pradesh,462511,Influencer
CUST_036112,UID_621744688,2025-11-16,Chandigarh,Chandigarh,160042,Organic
CUST_036113,UID_346394934,2025-03-10,Chennai,Tamil Nadu,600374,Google
CUST_036114,UID_122725790,2025-02-12,Lucknow,Uttar Pradesh,226659,Affiliate
CUST_036115,UID_572695080,2025-04-02,Bhopal,Madhya Pradesh,462541,Influencer
CUST_036116,UID_358963415,2025-06-02,Nagpur,Maharashtra,440142,Affiliate
CUST_036117,UID_815015705,2025-05-26,Hyderabad,Telangana,500554,Google
CUST_036118,UID_679865186,2025-08-28,Surat,Gujarat,395520,Affiliate
CUST_036119,UID_563275241,2025-05-05,Kochi,Kerala,682358,Meta
CUST_036120,UID_768201892,2025-06-29,Kolkata,West Bengal,700176,Affiliate
CUST_036121,UID_574725400,2025-10-25,Kolkata,West Bengal,700176,Google
CUST_036122,UID_683249767,2025-09-05,Noida,Uttar Pradesh,201616,Meta
CUST_036123,UID_789955331,2025-10-31,Bengaluru,Karnataka,560758,Influencer
CUST_036124,UID_163333974,2025-05-27,Lucknow,Uttar Pradesh,226877,Influencer
CUST_036125,UID_248234719,2025-11-24,Vadodara,Gujarat,390091,Google
CUST_036126,UID_531744640,2025-08-23,Patna,Bihar,800408,Google
CUST_036127,UID_743424224,2025-04-24,Gurugram,Haryana,122878,Influencer
CUST_036128,UID_475999892,2025-12-04,Delhi,Delhi,110000,Meta
CUST_036129,UID_191708940,2025-10-27,Mysuru,Karnataka,570575,Influencer
CUST_036130,UID_697226412,2025-07-29,Bhubaneswar,Odisha,751040,Organic
CUST_036131,UID_154175744,2025-08-11,Noida,Uttar Pradesh,201240,Organic
CUST_036132,UID_805078705,2025-07-15,Surat,Gujarat,395084,Organic
CUST_036133,UID_178737852,2025-03-22,Chennai,Tamil Nadu,600765,Meta
CUST_036134,UID_191679819,2025-08-02,Chennai,Tamil Nadu,600156,Meta
CUST_036135,UID_761860368,2025-09-15,Vadodara,Gujarat,390106,Organic
CUST_036136,UID_456682423,2025-10-03,Guwahati,Assam,781385,Google
CUST_036137,UID_487714110,2025-11-10,Bhubaneswar,Odisha,751634,Meta
CUST_036138,UID_518040529,2025-08-30,Delhi,Delhi,110263,Organic
CUST_036139,UID_958174430,2025-09-15,Chennai,Tamil Nadu,600577,Google
CUST_036140,UID_570785670,2025-07-28,Vadodara,Gujarat,390091,Meta
CUST_036141,UID_860197577,2025-09-18,Indore,Madhya Pradesh,452564,Organic
CUST_036142,UID_640113789,2025-07-25,Chandigarh,Chandigarh,160478,Meta
CUST_036143,UID_865574265,2025-03-28,Dehradun,Uttarakhand,248492,
CUST_036144,UID_495265320,2025-11-22,Kochi,Kerala,682606,Meta
CUST_036145,UID_506134079,2025-11-04,Lucknow,Uttar Pradesh,226268,Influencer
CUST_036146,UID_887340475,2025-11-29,Gurugram,Haryana,122239,Google
CUST_036147,UID_570877280,2025-09-01,Gurugram,Haryana,122239,Organic
CUST_036148,UID_499277906,2025-03-05,Siliguri,West Bengal,734865,Organic
CUST_036149,UID_461675827,2025-09-09,Ghaziabad,Uttar Pradesh,201856,Google
CUST_036150,UID_403392930,2025-05-10,Siliguri,West Bengal,734038,Influencer
CUST_036151,UID_334948474,2025-02-13,Mumbai,Maharashtra,400108,Meta
CUST_036152,UID_386472460,2025-01-12,Kochi,Kerala,682155,Affiliate
CUST_036153,UID_757279754,2025-10-05,Bhubaneswar,Odisha,751198,Influencer
CUST_036154,UID_367806177,2025-10-11,Bengaluru,Karnataka,560991,Affiliate
CUST_036155,UID_659746137,2025-05-29,Mysuru,Karnataka,570763,Affiliate
CUST_036156,UID_319520534,2025-03-27,Bengaluru,Karnataka,560991,Meta
CUST_036157,UID_827368271,2025-04-06,Noida,Uttar Pradesh,201428,Affiliate
CUST_036158,UID_478684490,2025-02-19,Chennai,Tamil Nadu,600547,Organic
CUST_036159,UID_592033357,2025-09-07,Pune,Maharashtra,411070,Organic
CUST_036160,UID_974951843,2025-06-13,Jaipur,Rajasthan,302479,Meta
CUST_036161,UID_880158636,2025-04-06,Amritsar,Punjab,143673,Meta
CUST_036162,UID_399723241,2025-09-16,Patna,Bihar,800408,Meta
CUST_036163,UID_358700182,2025-05-01,Delhi,Delhi,110045,Meta
CUST_036164,UID_592910700,2025-09-22,Ahmedabad,Gujarat,380325,Google
CUST_036165,UID_757454102,2025-09-11,Kochi,Kerala,682012,Influencer
CUST_036166,UID_453990392,2025-01-28,Pune,Maharashtra,411912,Organic
CUST_036167,UID_621959254,2025-06-22,Bengaluru,Karnataka,560931,Meta
CUST_036168,UID_202524886,2025-04-29,Lucknow,Uttar Pradesh,226689,Influencer
CUST_036169,UID_757542544,2025-05-01,Surat,Gujarat,395287,Google
CUST_036170,UID_575481956,2025-08-09,Kolkata,West Bengal,700424,Meta
CUST_036171,UID_683610954,2025-05-05,Hyderabad,Telangana,500554,Google
CUST_036172,UID_308199064,2025-04-26,Hyderabad,Telangana,500787,Meta
CUST_036173,UID_486478635,2025-09-29,Noida,Uttar Pradesh,201819,Google
CUST_036174,UID_155566075,2025-08-18,Bhopal,Madhya Pradesh,462135,Meta
CUST_036175,UID_420068278,2025-12-10,Siliguri,West Bengal,734647,Organic
CUST_036176,UID_510521468,2025-06-06,Ghaziabad,Uttar Pradesh,201262,Influencer
CUST_036177,UID_979785026,2025-03-24,Jaipur,Rajasthan,302028,Google
CUST_036178,UID_904691912,2025-02-23,Patna,Bihar,800175,Organic
CUST_036179,UID_280489880,2025-06-05,Pune,Maharashtra,411145,Affiliate
CUST_036180,UID_643702895,2025-07-18,Hyderabad,Telangana,500772,Organic
CUST_036181,UID_876976286,2025-05-23,Gurugram,Haryana,122487,Meta
CUST_036182,UID_237572737,2025-06-12,Patna,Bihar,800378,Affiliate
CUST_036183,UID_824655304,2025-03-22,Kochi,Kerala,682576,Meta
CUST_036184,UID_709514375,2025-04-28,Guwahati,Assam,781024,Google
CUST_036185,UID_763072446,2025-10-09,Kolkata,West Bengal,700830,Influencer
CUST_036186,UID_207233906,2025-11-30,Pune,Maharashtra,411724,Google
CUST_036187,UID_980302829,2025-03-15,Amritsar,Punjab,143297,Influencer
CUST_036188,UID_465742478,2025-03-22,Bengaluru,Karnataka,560540,Organic
CUST_036189,UID_323797877,2025-10-29,Kochi,Kerala,682215,Influencer
CUST_036190,UID_625227103,2025-07-29,Vadodara,Gujarat,390715,Google
CUST_036191,UID_812406807,2025-08-29,Lucknow,Uttar Pradesh,226456,Affiliate
CUST_036192,UID_179599934,2025-02-23,Kochi,Kerala,682794,Google
CUST_036193,UID_237310194,2025-03-03,Mysuru,Karnataka,570229,
CUST_036194,UID_358329618,2025-10-15,Jaipur,Rajasthan,302494,Google
CUST_036195,UID_910000974,2025-06-09,Hyderabad,Telangana,500945,Meta
CUST_036196,UID_587610349,2025-10-15,Ghaziabad,Uttar Pradesh,201277,Meta
CUST_036197,UID_414906367,2025-04-24,Jaipur,Rajasthan,302855,Meta
CUST_036198,UID_687994307,2025-02-02,Coimbatore,Tamil Nadu,641162,Organic
CUST_036199,UID_331340705,2025-05-21,Lucknow,Uttar Pradesh,226907,Meta
CUST_036200,UID_538728038,2025-03-01,Nagpur,Maharashtra,440984,Organic
CUST_036201,UID_120381931,2025-05-13,Nagpur,Maharashtra,440939,Affiliate
CUST_036202,UID_504979053,2025-11-02,Hyderabad,Telangana,500133,Meta
CUST_036203,UID_789188135,2025-09-03,Surat,Gujarat,395099,Meta
CUST_036204,UID_432840671,2025-07-25,Siliguri,West Bengal,734835,Influencer
CUST_036205,UID_152454037,2025-01-24,Bhopal,Madhya Pradesh,462308,Affiliate
CUST_036206,UID_838178252,2025-08-20,Patna,Bihar,800190,Influencer
CUST_036207,UID_680248895,2025-01-21,Bhubaneswar,Odisha,751777,Google
CUST_036208,UID_746152841,2025-10-27,Chennai,Tamil Nadu,600998,Google
CUST_036209,UID_369659105,2025-02-21,Lucknow,Uttar Pradesh,226862,Meta
CUST_036210,UID_364788091,2025-09-10,Bhubaneswar,Odisha,751995,Google
CUST_036211,UID_566092655,2025-03-21,Patna,Bihar,800205,Google
CUST_036212,UID_518873053,2025-08-27,Mumbai,Maharashtra,400063,Influencer
CUST_036213,UID_204133056,2025-10-04,Delhi,Delhi,110842,Affiliate
CUST_036214,UID_174003859,2025-06-17,Bengaluru,Karnataka,560788,Meta
CUST_036215,UID_383980152,2025-08-23,Noida,Uttar Pradesh,201270,Affiliate
CUST_036216,UID_222638567,2025-10-17,Indore,Madhya Pradesh,452316,Influencer
CUST_036217,UID_781529945,2025-05-30,Pune,Maharashtra,411070,Influencer
CUST_036218,UID_880807690,2025-06-03,Delhi,Delhi,110060,Affiliate
CUST_036219,UID_816416468,2025-07-12,Coimbatore,Tamil Nadu,641410,Meta
CUST_036220,UID_331500790,2025-04-17,Bhubaneswar,Odisha,751837,Google
CUST_036221,UID_400427695,2025-02-27,Guwahati,Assam,781024,Affiliate
CUST_036222,UID_499699769,2025-09-22,Amritsar,Punjab,143485,Google
CUST_036223,UID_468734587,2025-05-05,Nagpur,Maharashtra,440969,Meta
CUST_036224,UID_946549887,2025-02-20,Bhubaneswar,Odisha,751619,Influencer
CUST_036225,UID_830840349,2025-07-26,Nagpur,Maharashtra,440969,Affiliate
CUST_036226,UID_984405323,2025-04-11,Pune,Maharashtra,411491,Google
CUST_036227,UID_301549564,2025-03-21,Pune,Maharashtra,411739,Influencer
CUST_036228,UID_161057702,2025-01-19,Ranchi,Jharkhand,834189,Google
CUST_036229,UID_918462981,2025-03-21,Surat,Gujarat,395490,Affiliate
CUST_036230,UID_224473699,2025-01-26,Ranchi,Jharkhand,834437,Meta
CUST_036231,UID_688089868,2025-09-17,Mysuru,Karnataka,570996,Google
CUST_036232,UID_901579120,2025-08-07,Mumbai,Maharashtra,400905,Google
CUST_036233,UID_960957439,2025-08-29,Indore,Madhya Pradesh,452767,Organic
CUST_036234,UID_964188236,2025-02-09,Bhopal,Madhya Pradesh,462571,Meta
CUST_036235,UID_358733931,2025-03-23,Bengaluru,Karnataka,560773,Meta
CUST_036236,UID_331790962,2025-01-21,Amritsar,Punjab,143861,Influencer
CUST_036237,UID_308764782,2025-10-25,Indore,Madhya Pradesh,452504,Meta
CUST_036238,UID_637347813,2025-06-28,Bengaluru,Karnataka,560728,Organic
CUST_036239,UID_908409154,2025-05-11,Patna,Bihar,800220,Organic
CUST_036240,UID_921039918,2025-02-24,Surat,Gujarat,395738,Affiliate
CUST_036241,UID_392856289,2025-09-10,Hyderabad,Telangana,500193,
CUST_036242,UID_750399543,2025-10-06,Hyderabad,Telangana,500539,Meta
CUST_036243,UID_708190110,2025-04-19,Gurugram,Haryana,122442,
